Start	End	ACK
225896498	225895443	8
87025372	87026796	8
75826405	75824954	8
130122931	130121744	8
134083068	134086061	8
81560315	81559020	8
83218400	83217192	8
81435412	81436680	8
130696938	130700828	8
82477864	82479654	8
81943875	81942208	8
48872895	48870733	8
82837290	82838783	8
85336990	85335830	8
82442872	82444968	8
82138380	82139921	8
138338685	138335950	8
81985770	81984571	8
83087699	83088859	8
137209015	137211246	8
84041764	84044073	8
81337527	81336412	8
96613177	96615285	8
291528333	291530126	8
81984464	81985768	8
137565275	137566504	8
48870845	48872848	8
131491161	131489863	8
84869538	84871946	8
83475664	83478642	8
130831371	130833125	8
138097185	138098270	8
291528258	291530048	8
291528564	291530357	8
291528642	291530435	8
138335906	138338692	8
269404236	269406014	8
225879331	225881802	8
291528411	291530204	8
81445354	81446367	8
134372276	134373856	8
96615266	96613059	8
269404464	269406245	8
82479815	82477863	8
82444961	82442805	8
137018547	137016910	8
131300022	131301317	8
131213570	131211786	8
269404161	269405936	8
269403933	269405711	8
83605055	83606146	8
291528030	291529820	8
82981449	82984430	8
130170178	130167203	8
22220600	22218726	8
81727011	81728690	8
269403477	269405330	8
281853849	281850793	8
84711303	84712544	8
291528183	291529970	8
226124591	226121529	8
291528105	291529895	8
130427131	130428498	8
138605678	138603849	8
291527952	291529745	8
83066989	83065040	8
139152711	139154534	8
83053616	83050542	8
225888318	225887272	8
130242833	130240638	8
84736673	84738427	8
130121745	130122950	8
217766402	217767556	8
217797709	217798935	8
81467748	81465565	8
134086069	134082995	8
82239714	82238533	8
131301316	131299997	8
81436679	81435402	8
217769574	217768321	8
134240412	134239267	8
86868616	86869875	8
139614132	139615394	8
291527613	291529442	8
134086791	134088794	8
81333991	81335271	8
73752731	73754050	8
130577441	130578799	8
210295477	210293390	8
136953948	136955255	8
136944301	136945413	8
124518997	124517126	8
130896939	130895536	8
131284814	131287774	8
134276910	134277944	8
225388553	225389860	8
269403159	269404952	8
130146009	130147658	8
291527721	291529517	8
27058745	27061006	8
84350476	84352332	8
134332134	134333147	8
137729983	137728682	8
130744626	130746401	8
269403321	269405105	8
269403087	269404874	8
130155604	130154204	8
84404514	84406133	8
269402988	269404784	8
269403399	269405180	8
83478641	83475654	8
269402931	269404496	8
269403630	269405405	8
269403477	269405255	8
130269044	130270210	8
138588410	138587010	8
269403243	269405012	8
210522479	210521130	8
83222937	83221540	8
84481178	84482410	8
269402928	269404649	8
96613177	96615045	8
130109944	130110978	8
148500321	148499026	8
82678846	82680162	8
82838719	82837295	8
83217193	83218401	8
82984423	82981394	8
87073609	87072560	8
83339927	83338569	8
137211269	137209002	8
138370767	138369649	8
295246040	295247314	8
137374723	137376057	8
48872682	48870673	8
96614735	96613176	8
268255458	268254349	8
83083103	83081145	8
138587017	138588411	8
82338169	82336868	8
131489939	131491162	8
130700788	130696937	8
81336404	81337540	8
50187188	50186097	8
83088858	83087698	8
48870848	48872683	8
226334406	226336436	8
81281740	81282876	8
83668956	83671559	8
293884791	293883763	8
137732350	137730905	8
84871948	84869552	8
96615122	96613176	8
130833073	130831370	8
84035803	84033275	8
134333146	134332142	8
137580364	137581788	8
84044051	84042180	8
84406132	84404513	8
82680188	82678845	8
134237673	134236306	8
138603877	138605664	8
82120981	82122873	8
124517112	124518998	8
22218730	22220595	8
85278011	85279252	8
83065041	83066885	8
